MachineNo,MachineCode,ProductionID,ItemCode,ItemName,TotalQuantity,ScrapQuantity,SyncTime,UserName,MHECode,QualityStatus,LiveQty,source_schema
Quintuplex,Quintuplex,Quintuplex_03012026174028_4,1558013TAXIMAX-US,1558013TAXIMAX-US,70.0,0.0,2026-01-03 17:40:28.207,79095,LT00105,Ready To Use,,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026174814_2,2056515TAXI-VMIMAXX,2056515TAXI-VMIMAXX,75.0,0.0,2026-01-03 17:48:14.010,79095,csta514,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026180126_1,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-03 18:01:26.340,79095,csta521,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026180411_3,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-03 18:04:11.043,79095,csta640,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026182812_13,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-03 18:28:12.063,79095,csta583,Ready To Use,,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026185336_1,1558013ULTHILIFE-US,1558013ULTHILIFE-US,350.0,0.0,2026-01-03 18:53:36.807,79095,lt00129,Consumed,0.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026192436_2,1558013ULTHILIFE-US,1558013ULTHILIFE-US,70.0,0.0,2026-01-03 19:24:36.877,79095,lt00058,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026194426_5,2056515UXTOU-VMIMAXX,2056515UXTOU-VMIMAXX,75.0,0.0,2026-01-03 19:44:26.767,79095,csta936,ConsumeD,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026212520_3,155R13ULTXPC1-NBJ,155R13ULTXPC1-NBJ,350.0,0.0,2026-01-03 21:25:20.123,79095,lt00130,Ready to use,77.50,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026220145_4,155R13ULTXPC1-NBJ,155R13ULTXPC1-NBJ,80.0,0.0,2026-01-03 22:01:45.907,79095,lt00068,Consumed,-1.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026221752_6,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2026-01-03 22:17:52.940,79095,csta596,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026221820_7,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2026-01-03 22:18:20.170,79095,csta526,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026222115_9,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2026-01-03 22:21:15.770,79095,csta515,Ready To Use,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026222712_12,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2026-01-03 22:27:12.210,79095,csta554,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_03012026222820_13,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2026-01-03 22:28:20.490,79095,csta421,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026002410_1,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2026-01-04 00:24:10.440,79095,csta257,Ready To Use,,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026002459_2,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2026-01-04 00:24:59.543,79095,csta526,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026005905_2,1757013ULNEOT2200-NBJ,1757013ULNEOT2200-NBJ,120.0,0.0,2026-01-04 00:59:05.427,79095,LT00081,Consumed,-1.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026012649_3,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2026-01-04 01:26:49.420,79095,csta828,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026015138_9,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2026-01-04 01:51:38.503,79095,csta714,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026015454_10,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2026-01-04 01:54:54.917,79095,Csta707,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026015938_11,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2026-01-04 01:59:38.877,79095,csta599,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026022854_2,2356517RNGERHT-VMAXX,2356517RNGERHT-VMAXX,75.0,0.0,2026-01-04 02:28:54.643,79095,csta666,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026024733_8,2356517RNGERHT-VMAXX,2356517RNGERHT-VMAXX,75.0,0.0,2026-01-04 02:47:33.830,79095,csta670,Ready to use,60.56,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026031831_1,23565R16SK+-NBJ,23565R16SK+-NBJ,80.0,0.0,2026-01-04 03:18:31.057,79095,LT00100,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026031849_2,23565R16SK+-NBJ,23565R16SK+-NBJ,80.0,0.0,2026-01-04 03:18:49.300,79095,LT00004,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026032825_1,235/65R16SK+-NBJ,235/65R16SK+-NBJ,80.0,0.0,2026-01-04 03:28:25.783,79095,LT00004,ConsumeD,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026032848_2,235/65R16SK+-NBJ,235/65R16SK+-NBJ,80.0,0.0,2026-01-04 03:28:48.673,79095,LT00100,Ready To Use,,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026033400_3,235/65R16SK+-NBJ,235/65R16SK+-NBJ,80.0,0.0,2026-01-04 03:34:00.927,79095,LT00006,Consumed,0.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026035542_4,235/65R16SK+-NBJ,235/65R16SK+-NBJ,80.0,0.0,2026-01-04 03:55:42.330,79095,LT00072,Ready To Use,,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026041250_1,1208012UXPC1T1555-2S,1208012UXPC1T1555-2S,80.0,0.0,2026-01-04 04:12:50.430,79095,LT00010,Consumed,0.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026041503_2,1208012UXPC1T1555-2S,1208012UXPC1T1555-2S,120.0,0.0,2026-01-04 04:15:03.637,79095,LT00128,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026042025_3,1208012UXPC1T1555-2S,1208012UXPC1T1555-2S,250.0,0.0,2026-01-04 04:20:25.117,79095,LT00128,Consumed,0.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026043250_4,1208012UXPC1T1555-2S,1208012UXPC1T1555-2S,250.0,0.0,2026-01-04 04:32:50.410,79095,LT00133,Consumed,0.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026044528_5,1208012UXPC1T1555-2S,1208012UXPC1T1555-2S,80.0,0.0,2026-01-04 04:45:28.350,79095,LT00041,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026045411_6,1208012UXPC1T1555-2S,1208012UXPC1T1555-2S,70.0,0.0,2026-01-04 04:54:11.503,79095,LT00086,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026050415_1,1658014TAXI-VMAXX,1658014TAXI-VMAXX,75.0,0.0,2026-01-04 05:04:15.657,79095,csta513,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026050636_3,1658014TAXI-VMAXX,1658014TAXI-VMAXX,75.0,0.0,2026-01-04 05:06:36.070,79095,csta772,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026051008_5,1658014TAXI-VMAXX,1658014TAXI-VMAXX,75.0,0.0,2026-01-04 05:10:08.060,79095,csta439,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026052950_12,1658014TAXI-VMAXX,1658014TAXI-VMAXX,75.0,0.0,2026-01-04 05:29:50.580,79095,csta525,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026064801_3,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:48:01.700,79095,CSTA718,ConsumeD,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026065844_7,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:58:44.790,79095,csta464,Consumed1,0,QuintuPlex
