MachineNo,MachineCode,ProductionID,ItemCode,ItemName,TotalQuantity,ScrapQuantity,SyncTime,UserName,MHECode,QualityStatus,LiveQty,source_schema
Quintuplex,Quintuplex,Quintuplex_04012026052152_10,1658014TAXI-VMAXX,1658014TAXI-VMAXX,75.0,0.0,2026-01-04 05:21:52.853,79095,csta507,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026052413_11,1658014TAXI-VMAXX,1658014TAXI-VMAXX,75.0,0.0,2026-01-04 05:24:13.830,79095,csta776,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026054203_1,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 05:42:03.347,79095,csta152,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026054311_2,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 05:43:11.147,79095,csta629,Consumed,53.75,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026055246_3,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 05:52:46.810,79095,cstb527,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026060525_4,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:05:25.897,79095,csta496,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026061727_5,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:17:27.960,79095,csta757,Ready to use,1.26,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026061838_6,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:18:38.270,79095,csta452,Ready to use,99.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026062428_7,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:24:28.140,79095,csta636,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026062606_8,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:26:06.730,79095,csta243,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026062819_9,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:28:19.280,79095,csta523,Ready to use,27.21,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026063108_10,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:31:08.840,79095,cstb511,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026063332_11,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:33:32.420,79095,cstb514,Ready to use,57.98,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026063716_12,1658014UXTOU-VMAXX,1658014UXTOU-VMAXX,75.0,0.0,2026-01-04 06:37:16.120,79095,csta972,Ready to use,23.59,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026064644_1,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:46:44.323,79095,csta206,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026064741_2,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:47:41.693,79095,CSTA795,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026064912_4,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:49:12.967,79095,csta426,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026065017_5,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:50:17.347,79095,CSTA729,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_04012026065214_6,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2026-01-04 06:52:14.047,79095,CSTA188,Consumed1,0,QuintuPlex
