MachineNo,MachineCode,ProductionID,ItemCode,ItemName,TotalQuantity,ScrapQuantity,SyncTime,UserName,MHECode,QualityStatus,LiveQty,source_schema
Duplex_winder 1,Duplex_winder 1,Duplex_30122025152834_2,20565R16TAXI-VMAXX,20565R16TAXI-VMAXX,110.0,0.0,2025-12-30 15:28:34.120,202770,CSTA213,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025154720_4,20565R16TAXI-VMAXX,20565R16TAXI-VMAXX,110.0,0.0,2025-12-30 15:47:20.063,202770,CSTA430,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025155025_5,20565R16TAXI-VMAXX,20565R16TAXI-VMAXX,110.0,0.0,2025-12-30 15:50:25.013,202770,CSTA214,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025155449_6,20565R16TAXI-VMAXX,20565R16TAXI-VMAXX,110.0,0.0,2025-12-30 15:54:49.050,202770,CSTA465,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025155829_7,2056515UXTOURG-VMAXX,2056515UXTOURG-VMAXX,110.0,0.0,2025-12-30 15:58:29.860,202770,CSTA970,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025160332_8,2056515UXTOURG-VMAXX,2056515UXTOURG-VMAXX,110.0,0.0,2025-12-30 16:03:32.880,202770,CSTA953,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025161740_1,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:17:40.580,202770,SW00045,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025161806_2,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:18:06.320,202770,SW00081,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025162113_4,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:21:13.940,202770,SW00068,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025162628_5,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:26:28.770,202770,SW00182,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025162648_6,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:26:48.343,202770,SW00008,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025163105_7,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:31:05.013,202770,SW00002,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025163127_8,1457012UHLIFETL-2S,1457012UHLIFETL-2S,130.0,0.0,2025-12-30 16:31:27.803,202770,SW00173,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025163555_1,12080R12UXPC86F-2S,12080R12UXPC86F-2S,130.0,0.0,2025-12-30 16:35:55.127,202770,SW00026,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025163619_2,12080R12UXPC86F-2S,12080R12UXPC86F-2S,130.0,0.0,2025-12-30 16:36:19.950,202770,SW00060,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025164508_5,12080R12UXPC86F-2S,12080R12UXPC86F-2S,130.0,0.0,2025-12-30 16:45:08.663,202770,SW00069,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025164615_6,12080R12UXPC86F-2S,12080R12UXPC86F-2S,130.0,0.0,2025-12-30 16:46:15.850,202770,SW00095,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025165120_7,12080R12UXPC86F-2S,12080R12UXPC86F-2S,130.0,0.0,2025-12-30 16:51:20.350,202770,SW00105,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025165143_8,12080R12UXPC86F-2S,12080R12UXPC86F-2S,130.0,0.0,2025-12-30 16:51:43.400,202770,SW00199,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025165502_2,145/8012HILIFE-2S,145/8012HILIFE-2S,130.0,0.0,2025-12-30 16:55:02.607,202770,SW00074,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025170455_5,145/8012HILIFE-2S,145/8012HILIFE-2S,130.0,0.0,2025-12-30 17:04:55.470,202770,SW00117,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025170705_6,145/8012HILIFE-2S,145/8012HILIFE-2S,130.0,0.0,2025-12-30 17:07:05.330,202770,SW00018,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025171215_8,145/8012HILIFE-2S,145/8012HILIFE-2S,130.0,0.0,2025-12-30 17:12:15.197,202770,SW00014,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025172106_1,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,110.0,0.0,2025-12-30 17:21:06.223,202770,CSTA413,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025172244_2,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,110.0,0.0,2025-12-30 17:22:44.013,202770,CSTA730,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025173716_4,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,110.0,0.0,2025-12-30 17:37:16.830,202770,CSTA728,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025174115_6,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,110.0,0.0,2025-12-30 17:41:15.670,202770,CSTA184,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025174424_7,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,110.0,0.0,2025-12-30 17:44:24.037,202770,CSTA225,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025174706_1,16565R14TAXI-VMAXX,16565R14TAXI-VMAXX,110.0,0.0,2025-12-30 17:47:06.940,202770,CSTA723,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025180203_4,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,110.0,0.0,2025-12-30 18:02:03.190,202770,CSTA154,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025180450_5,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,110.0,0.0,2025-12-30 18:04:50.937,202770,CSTA200,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025182433_2,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,110.0,0.0,2025-12-30 18:24:33.700,202770,CSTA806,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025183319_1,SW1557013ULTHLF-US,SW1557013ULTHLF-US,130.0,0.0,2025-12-30 18:33:19.427,202770,SWNBJ75,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025184147_2,SW1557013ULTHLF-US,SW1557013ULTHLF-US,130.0,0.0,2025-12-30 18:41:47.043,202770,SWUS019,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025184546_1,1308012ULTXPC1-2S,1308012ULTXPC1-2S,130.0,0.0,2025-12-30 18:45:46.437,202770,SW00071,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025184611_2,1308012ULTXPC1-2S,1308012ULTXPC1-2S,130.0,0.0,2025-12-30 18:46:11.330,202770,SW00110,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025190215_7,1308012ULTXPC1-2S,1308012ULTXPC1-2S,130.0,0.0,2025-12-30 19:02:15.987,202770,SW00191,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025190235_8,1308012ULTXPC1-2S,1308012ULTXPC1-2S,130.0,0.0,2025-12-30 19:02:35.873,202770,SW00063,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025191613_9,1308012ULTXPC1-2S,1308012ULTXPC1-2S,130.0,0.0,2025-12-30 19:16:13.417,202770,SW00075,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025191632_10,1308012ULTXPC1-2S,1308012ULTXPC1-2S,130.0,0.0,2025-12-30 19:16:32.000,202770,SW00094,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025192105_1,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:21:05.767,202770,SW00150,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025192821_2,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:28:21.810,202770,SWNBJ79,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025193250_3,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:32:50.713,202770,SWNBJ41,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025193406_4,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:34:06.827,202770,SWNBJ39,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025193550_5,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:35:50.237,202770,SWNBJ48,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025193950_6,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:39:50.337,202770,SWNBJ61,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025194522_7,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:45:22.943,202770,SWNBJ22,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025194827_8,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:48:27.020,202770,SW00126,Consumed,0.00,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025195128_9,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:51:28.393,202770,SWNBJ55,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025195352_10,SW2157515SK--NBJ,SW2157515SK--NBJ,90.0,0.0,2025-12-30 19:53:52.960,202770,SWNBJ35,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025212459_1,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 21:24:59.740,202770,SW00062,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025212526_2,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 21:25:26.067,202770,SW00155,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025212941_4,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 21:29:41.837,202770,SW00146,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025213026_5,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 21:30:26.050,202770,SW00133,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025215900_16,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 21:59:00.917,202770,SW00196,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025215926_17,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 21:59:26.470,202770,SW00033,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025220033_18,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 22:00:33.060,202770,SW00042,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025220055_19,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 22:00:55.363,202770,SW00083,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025220202_20,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 22:02:02.010,202770,SW00010,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025220425_22,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 22:04:25.700,202770,SW00050,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025220449_23,7.00R15SK12PR-TT-2S,7.00R15SK12PR-TT-2S,100.0,0.0,2025-12-30 22:04:49.950,202770,SW00165,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025222251_1,165/80R14UXR-VMAXX,165/80R14UXR-VMAXX,110.0,0.0,2025-12-30 22:22:51.343,202770,CSTA794,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025222556_2,165/80R14UXR-VMAXX,165/80R14UXR-VMAXX,110.0,0.0,2025-12-30 22:25:56.560,202770,CSTA533,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025223128_4,165/80R14UXR-VMAXX,165/80R14UXR-VMAXX,110.0,0.0,2025-12-30 22:31:28.883,202770,CSTA186,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025223453_5,165/80R14UXR-VMAXX,165/80R14UXR-VMAXX,110.0,0.0,2025-12-30 22:34:53.110,202770,CSTA707,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025233335_2,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-30 23:33:35.073,16896,SWNBJ11,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025234859_4,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-30 23:48:59.577,16896,SWNBJ72,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025235223_5,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-30 23:52:23.390,16896,SWNBJ26,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_30122025235642_6,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-30 23:56:42.113,16896,SWNBJ17,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025000007_7,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-31 00:00:07.143,16896,SWNBJ54,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025000503_8,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-31 00:05:03.700,16896,SWNBJ46,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025000817_9,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-31 00:08:17.330,16896,SWNBJ06,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025001030_10,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-31 00:10:30.583,16896,SWNBJ80,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025001338_11,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-31 00:13:38.417,16896,SWNBJ03,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025001519_12,SW14580R13ULTNEO-NBJ,SW14580R13ULTNEO-NBJ,80.0,0.0,2025-12-31 00:15:19.377,16896,SWNBJ29,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025002023_1,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:20:23.753,16896,SW00007,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025002152_2,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:21:52.733,16896,SW00070,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025002727_3,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:27:27.550,16896,SW00030,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025002755_4,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:27:55.840,16896,SW00025,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025003226_5,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:32:26.450,16896,SW00106,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025003251_6,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:32:51.830,16896,SW00103,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025003747_7,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:37:47.457,16896,SW00015,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025003812_8,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:38:12.260,16896,SW00135,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025004448_9,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:44:48.537,16896,SW00066,Consumed1,0,Duplex
